rest_name,category,name,price,img
Sushi Osaka,Tempura,Seafood Tempura Dish,20.95,
Sushi Osaka,Tempura,Fried chicken wings,13.95,
Sushi Osaka,Tempura,Vegetable Tempura Dish,13.95,
Sushi Osaka,Tempura,Kani & Vegetable Tempura Dish,17.95,
Sushi Osaka,Tempura,Chicken & Vegetable Tempura Dish,17.95,
Sushi Osaka,Tempura,Shrimp & Vegetable Tempura Dish,17.95,
Sushi Osaka,Special Rolls,Double spicy salmon roll,14.95,
Sushi Osaka,Special Rolls,Double spicy tuna roll,14.95,https://www.ithacatogo.com/food/v_2_i12742177s.jpg
Sushi Osaka,Special Rolls,Cornell Roll,10.95,https://www.ithacatogo.com/food/v_4_i12024199s.jpg
Sushi Osaka,Special Rolls,Osaka,12.95,https://www.ithacatogo.com/food/v_1_i12024577s.jpg
Sushi Osaka,Special Rolls,Alligator Roll,13.95,https://www.ithacatogo.com/food/v_1_i12024299s.jpg
Sushi Osaka,Special Rolls,Carribbean Roll,12.95,
Sushi Osaka,Special Rolls,Shrimp Tempura Roll,7.95,
Sushi Osaka,Special Rolls,JB Tempura,8.95,
Sushi Osaka,Special Rolls,Crazy Salmon Roll,11.95,
Sushi Osaka,Special Rolls,Monster Roll,14.95,https://www.ithacatogo.com/food/v_2_i12024318s.jpg
Sushi Osaka,Special Rolls,Sandwich Roll,13.95,https://www.ithacatogo.com/food/v_1_i12024321s.jpg
Sushi Osaka,Special Rolls,King-Kong Roll,12.95,
Sushi Osaka,Special Rolls,Finger Lake Roll,9.95,
Sushi Osaka,Special Rolls,Ithaca Roll,12.95,https://www.ithacatogo.com/food/v_2_i12024354s.jpg
Sushi Osaka,Special Rolls,Surf & Turf Roll,13.95,
Sushi Osaka,Special Rolls,Mango Tango Roll,10.95,https://www.ithacatogo.com/food/v_1_i12024363s.jpg
Sushi Osaka,Special Rolls,Angel Roll,13.95,
Sushi Osaka,Special Rolls,Fashion Roll,13.95,
Sushi Osaka,Special Rolls,Ocean Roll,12.95,
Sushi Osaka,Special Rolls,Kamakaze Roll,14.95,https://www.ithacatogo.com/food/v_1_i12024390s.jpg
Sushi Osaka,Special Rolls,Tuna Naruto Roll,10.95,https://www.ithacatogo.com/food/v_1_i12024397s.jpg
Sushi Osaka,Special Rolls,Amazing Tuna Roll,14.95,https://www.ithacatogo.com/food/v_1_i12024612s.jpg
Sushi Osaka,Special Rolls,Yum Yum Roll,11.95,https://www.ithacatogo.com/food/v_1_i12024622s.jpg
Sushi Osaka,Special Rolls,Caterpillar Roll,12.95,
Sushi Osaka,Special Rolls,Tuna Lover Roll,13.95,
Sushi Osaka,Special Rolls,Chicken Teriyaki Roll,8.95,
Sushi Osaka,Special Rolls,Volcano Roll,12.95,https://www.ithacatogo.com/food/v_2_i12024652s.jpg
Sushi Osaka,Special Rolls,Hawaii Style Roll,14.95,https://www.ithacatogo.com/food/v_1_i12024673s.jpg
Sushi Osaka,Special Rolls,Spicy Tuna Pizza Roll,12.95,
Sushi Osaka,Special Rolls,Black Dragon Roll,12.95,https://www.ithacatogo.com/food/v_1_i12024711s.jpg
Sushi Osaka,Special Rolls,Pink Lady Roll,12.95,https://www.ithacatogo.com/food/v_2_i12024720s.jpg
Sushi Osaka,Special Rolls,Pokemon Roll,9.95,https://www.ithacatogo.com/food/v_2_i12024741s.jpg
Sushi Osaka,Special Rolls,Rainbow Roll,11.95,https://www.ithacatogo.com/food/v_2_i12024760s.jpg
Sushi Osaka,Special Rolls,Yellow River Roll,12.95,
Sushi Osaka,Special Rolls,Spider Roll,9.95,https://www.ithacatogo.com/food/v_1_i12024799s.jpg
Sushi Osaka,Special Rolls,Snow White Roll,14.95,
Sushi Osaka,Special Rolls,Oyster Euphoria,12.95,
Sushi Osaka,Special Rolls,Beauty and the beast roll,12.95,
Sushi Osaka,Special Rolls,Victoria Secret Lover Roll,12.95,https://www.ithacatogo.com/food/v_3_i12024616s.jpg
Sushi Osaka,Special Rolls,Dragon Roll,10.95,https://www.ithacatogo.com/food/v_4_i12024817s.jpg
Sushi Osaka,Sushi & Sashimi,Magure,5.5,
Sushi Osaka,Sushi & Sashimi,Hamachi,5.5,
Sushi Osaka,Sushi & Sashimi,Sake,5.5,https://www.ithacatogo.com/food/v_1_i12024443s.jpg
Sushi Osaka,Sushi & Sashimi,Hirame,5.5,
Sushi Osaka,Sushi & Sashimi,White Tuna,5,https://www.ithacatogo.com/food/v_1_i12024066s.jpg
Sushi Osaka,Sushi & Sashimi,Smoke Salmon,5,
Sushi Osaka,Sushi & Sashimi,Hokki,5,
Sushi Osaka,Sushi & Sashimi,Ika,5,
Sushi Osaka,Sushi & Sashimi,Saba,5,
Sushi Osaka,Sushi & Sashimi,Ebi,5,
Sushi Osaka,Sushi & Sashimi,Kani,5,https://www.ithacatogo.com/food/v_1_i12023968s.jpg
Sushi Osaka,Sushi & Sashimi,Tamago,4.5,https://www.ithacatogo.com/food/v_1_i12024106s.jpg
Sushi Osaka,Sushi & Sashimi,Inari,4.5,
Sushi Osaka,Sushi & Sashimi,Suzuki,5.5,
Sushi Osaka,Sushi & Sashimi,Unagi,5.5,
Sushi Osaka,Sushi & Sashimi,Ikura,5.5,https://www.ithacatogo.com/food/v_1_i12024124s.jpg
Sushi Osaka,Sushi & Sashimi,Wasabi Tobiko,5,
Sushi Osaka,Sushi & Sashimi,Masago,5,
Sushi Osaka,Sushi & Sashimi,Tai,5.5,https://www.ithacatogo.com/food/v_1_i12024057s.jpg
Sushi Osaka,Sushi & Sashimi,Tai,5.5,
Sushi Osaka,Sushi & Sashimi,Ama-Ebi,9,
Sushi Osaka,Vegetarian Maki,Avocado Maki,4.5,https://www.ithacatogo.com/food/v_1_i12024037s.jpg
Sushi Osaka,Vegetarian Maki,Cucumber Maki,4.5,https://www.ithacatogo.com/food/v_1_i12024028s.jpg
Sushi Osaka,Vegetarian Maki,Shitake Maki,4.5,
Sushi Osaka,Vegetarian Maki,Oshinko Maki,4.5,
Sushi Osaka,Vegetarian Maki,AAC Maki,5,https://www.ithacatogo.com/food/v_1_i12024035s.jpg
Sushi Osaka,Vegetarian Maki,Fresh Salad Maki,5.5,
Sushi Osaka,Vegetarian Maki,Peanut Avocado Maki,5,
Sushi Osaka,Vegetarian Maki,Sweet Potato Maki,5,https://www.ithacatogo.com/food/v_1_i12024031s.jpg
Sushi Osaka,Vegetarian Maki,Asparagus Maki,5,https://www.ithacatogo.com/food/v_1_i12024034s.jpg
Sushi Osaka,Makimono,California Maki,5.5,https://www.ithacatogo.com/food/v_2_i12023836s.jpg
Sushi Osaka,Makimono,Salmon Maki,5.95,https://www.ithacatogo.com/food/v_1_i12023861s.jpg
Sushi Osaka,Makimono,Tuna Maki,5.95,https://www.ithacatogo.com/food/v_1_i12023868s.jpg
Sushi Osaka,Makimono,Alaska Maki,5.95,https://www.ithacatogo.com/food/v_2_i12023876s.jpg
Sushi Osaka,Makimono,Boston Maki,5.95,
Sushi Osaka,Makimono,Philadelphia Maki,6.5,https://www.ithacatogo.com/food/v_1_i12023892s.jpg
Sushi Osaka,Makimono,Kani Tempura Maki,6.95,
Sushi Osaka,Makimono,Yellowtail w/ Scallion Maki,5.95,
Sushi Osaka,Makimono,Spicy Tuna Maki,6.95,https://www.ithacatogo.com/food/v_1_i12023918s.jpg
Sushi Osaka,Makimono,Spicy Salmon Maki,6.95,https://www.ithacatogo.com/food/v_2_i12023927s.jpg
Sushi Osaka,Makimono,Spicy Yellowtail Maki,6.95,https://www.ithacatogo.com/food/v_2_i12023960s.jpg
Sushi Osaka,Makimono,Spicy Kani Maki,6.95,
Sushi Osaka,Makimono,Salmon & Avocado Maki,5.95,
Sushi Osaka,Makimono,Tuna & Avocado Maki,5.95,
Sushi Osaka,Makimono,Eel & Avocado Maki,5.95,
Sushi Osaka,Authentic Korean Dishes,La Kalbi ,18.95,
Sushi Osaka,Authentic Korean Dishes,Cheese Buldak,15.95,
Sushi Osaka,Authentic Korean Dishes,Kalbi Tang,14.95,
Sushi Osaka,Authentic Korean Dishes,Bulgogi,15.95,
Sushi Osaka,Bento Box,Chicken Teriyaki Bento Box,19.95,https://www.ithacatogo.com/food/v_1_i12025285s.jpg
Sushi Osaka,Bento Box,Beef Bento Box,19.95,
Sushi Osaka,Bento Box,Salmon Teriyaki Bento Box,19.95,https://www.ithacatogo.com/food/v_1_i12025292s.jpg
Sushi Osaka,Bento Box,Chicken Katsu Bento Box,19.95,
Sushi Osaka,Bento Box,Tonkatsu Bento Box,19.95,
Sushi Osaka,Bento Box,Sushi Bento Box,22.95,
Sushi Osaka,Bento Box,Kalbi Bento Box,22.95,
Sushi Osaka,Stir Fried Noodles,Yaki Udon Stir Fried Noodles,12.95,https://www.ithacatogo.com/food/v_2_i12025234s.jpg
Sushi Osaka,Stir Fried Noodles,Yaki-Soba Stir Fried Noodles,12.95,
Sushi Osaka,Stir Fried Noodles,Curry Noodle Stir Fried Noodles,11.95,https://www.ithacatogo.com/food/v_1_i12025242s.jpg
Sushi Osaka,Nabemono,Yosenable,19.95,
Sushi Osaka,Nabemono,Beef Sukiyaki,19.95,
Sushi Osaka,Agemono,Chicken Katsu Agemono,14.95,
Sushi Osaka,Agemono,Tonkatsu (pork) Agemono,14.95,
Sushi Osaka,Agemono,Fried chicken wings,13.95,
Sushi Osaka,Teriyaki Teppan Plate,Chicken Teriyaki Teppan Plate,13.95,
Sushi Osaka,Teriyaki Teppan Plate,Salmon Teriyaki Teppan Plate,18.95,
Sushi Osaka,Teriyaki Teppan Plate,Tofu Teriyaki Teppan Plate,13.95,
Sushi Osaka,Teriyaki Teppan Plate,Vegetable Teriyaki Teppan Plate,12.95,
Sushi Osaka,Teriyaki Teppan Plate,Beef Teriyaki Teppan Plate,19.95,
Sushi Osaka,Donburi Dishes,Veggie fried rice,10.95,
Sushi Osaka,Donburi Dishes,Chicken Teriyaki Don,10.95,
Sushi Osaka,Donburi Dishes,Beef Teriyaki Don,11.95,
Sushi Osaka,Donburi Dishes,Oyako Don,10.95,
Sushi Osaka,Donburi Dishes,Ten Don,12.95,
Sushi Osaka,Rice Dishes,Veggie fried rice,10.95,
Sushi Osaka,Rice Dishes,Braised pork rice,14.95,https://www.ithacatogo.com/food/v_1_i13383379s.jpg
Sushi Osaka,Rice Dishes,Katsu Curry Rice,12.95,https://www.ithacatogo.com/food/v_1_i12024829s.jpg
Sushi Osaka,Rice Dishes,Curry Rice,11.95,https://www.ithacatogo.com/food/v_1_i12024885s.jpg
Sushi Osaka,Rice Dishes,Fried Rice,10.95,https://www.ithacatogo.com/food/v_1_i12024906s.jpg
Sushi Osaka,Rice Dishes,Stewed Beef Brisket in Casserole???,15.95,https://www.ithacatogo.com/food/v_2_i13383375s.jpg
Sushi Osaka,Sushi Bar Dinner Entrees,Sushi Dinner,18.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Sashimi dinner,22.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Sushi Sashimi Combo,25.95,https://www.ithacatogo.com/food/v_1_i12024441s.jpg
Sushi Osaka,Sushi Bar Dinner Entrees,Tekka Don,22.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Sake Don,21.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Unaju Don,21.95,https://www.ithacatogo.com/food/v_1_i12024444s.jpg
Sushi Osaka,Sushi Bar Dinner Entrees,Chirashi,21.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Spicy Maki Combo,18.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Your Choice Rolls,16.95,
Sushi Osaka,Sushi Bar Dinner Entrees,"Salmon, Tuna, Yellowtail Sushi",19.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Vegetarian Maki,13.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Sushi for 2,41.95,
Sushi Osaka,Sushi Bar Dinner Entrees,Osaka Boat,51.95,
Ten Forward Cafe,Star Truck,Mac n' Cheese,7,
Ten Forward Cafe,Star Truck,Space Garbage Nachos,12,
Ten Forward Cafe,Star Truck,BBQ Tacos,7.75,
Ten Forward Cafe,Star Truck,Veggie dog,4,
Ten Forward Cafe,Star Truck,Veggie dog,8,
Ten Forward Cafe,Star Truck,Garbage dog,10.25,
Ten Forward Cafe,Sandwiches,Grilled Cheese,9.25,
Ten Forward Cafe,Sandwiches,BLT,10.25,
Ten Forward Cafe,Sandwiches,Seitan Reuban,9.95,
Ten Forward Cafe,Sandwiches,Tofurky Rachel,10.75,
Ten Forward Cafe,Sandwiches,Space Junk Burrito,11.5,
Ten Forward Cafe,Sandwiches,Buffalo Quesadilla,9.65,
Ten Forward Cafe,Sandwiches,Hummus spring roll,8.95,
Ten Forward Cafe,Breakfast,Breakfast sandwich,6.95,
Ten Forward Cafe,Breakfast,Biscuits and Veggie Sausage Gravy,9.95,
Ten Forward Cafe,Breakfast,Toast or toasted biscuit,3.55,
Thai Basil,Beverages,Black Hot Tea,2.5,
Thai Basil,Beverages,Green Hot Tea,2.5,
Thai Basil,Beverages,Jasmine Hot Tea,2.5,
Thai Basil,Beverages,Hot Coffee,2.5,
Thai Basil,Beverages,Thai Iced Tea,3,https://www.ithacatogo.com/food/v_2_i3168979s.jpg
Thai Basil,Beverages,Thai Iced Coffee,3,https://www.ithacatogo.com/food/v_2_i3168980s.jpg
Thai Basil,Beverages,Mango Juice,3,
Thai Basil,Beverages,Lemonade,3,
Thai Basil,Beverages,Sparkling Water,2.5,
Thai Basil,Beverages,Soda,1.5,
Thai Basil,Appetizers,Thai Spring Rolls,5.95,https://www.ithacatogo.com/food/v_1_i2574039s.jpg
Thai Basil,Appetizers,Fresh Summer Rolls ,5.95,https://www.ithacatogo.com/food/v_4_i2574051s.jpg
Thai Basil,Appetizers,Edamame,5.95,
Thai Basil,Appetizers,Vegetable Dumpling,5.95,https://www.ithacatogo.com/food/v_1_i3168325s.jpg
Thai Basil,Appetizers,Crab Rangoon,5.95,https://www.ithacatogo.com/food/v_4_i3168362s.jpg
Thai Basil,Appetizers,Steamed Gyoza,5.95,https://www.ithacatogo.com/food/v_1_i3168361s.jpg
Thai Basil,Appetizers,Fried Tofu,6.95,
Thai Basil,Appetizers,Vegetable Tempura,6.95,
Thai Basil,Appetizers,Thai Dumplings,6.95,https://www.ithacatogo.com/food/v_3_i2574052s.jpg
Thai Basil,Appetizers,Chicken Satay,6.95,https://www.ithacatogo.com/food/v_1_i3168291s.jpg
Thai Basil,Appetizers,Thai Wings,6.95,https://www.ithacatogo.com/food/v_2_i2574056s.jpg
Thai Basil,Appetizers,Thai Fish Cake,6.95,
Thai Basil,Appetizers,Crispy Shrimp Roll,6.95,
Thai Basil,Appetizers,Samosa,6.95,
Thai Basil,Appetizers,Samosa Salad,6.95,
Thai Basil,Appetizers,Crispy Calamari,8.95,
Thai Basil,Appetizers,Sampler Platter,10.95,
Thai Basil,Soups,Royale Tom Yum Soup,5.95,https://www.ithacatogo.com/food/v_3_i2574092s.jpg
Thai Basil,Soups,Tom Yum Soup,5.95,https://www.ithacatogo.com/food/v_1_i2574058s.jpg
Thai Basil,Soups,Tom Kha Soup,5.95,https://www.ithacatogo.com/food/v_2_i2574072s.jpg
Thai Basil,Soups,Wonton Soup,5.95,
Thai Basil,Salads,Thai Salad ,6.95,https://www.ithacatogo.com/food/v_1_i2574093s.jpg
Thai Basil,Salads,Som Tum Salad ,7.95,https://www.ithacatogo.com/food/v_1_i2574094s.jpg
Thai Basil,Salads,Larb Salad,8.95,
Thai Basil,Salads,Yum Ped (Duck Salad),13.95,
Thai Basil,Salads,Beef Salad,9.95,
Thai Basil,Salads,Seafood Salad,13.95,
Thai Basil,Side Orders,Steamed Jasmine Rice,1.5,
Thai Basil,Side Orders,Brown Rice,2.5,
Thai Basil,Side Orders,Sweet Coconut Rice,2.5,https://www.ithacatogo.com/food/v_2_i3168818s.jpg
Thai Basil,Side Orders,Steamed Vegetables,2.5,
Thai Basil,Side Orders,Sticky Rice,2.5,https://www.ithacatogo.com/food/v_1_i6380538s.jpg
Thai Basil,Side Orders,Steamed Noodles,2.5,https://www.ithacatogo.com/food/v_1_i3168863s.jpg
Thai Basil,Curry,Red Curry,12.95,https://www.ithacatogo.com/food/v_1_i3169154s.jpg
Thai Basil,Curry,Green Curry,12.95,https://www.ithacatogo.com/food/v_1_i2574103s.jpg
Thai Basil,Curry,Yellow Curry,12.95,https://www.ithacatogo.com/food/v_2_i2574104s.jpg
Thai Basil,Curry,Panang Curry ,12.95,https://www.ithacatogo.com/food/v_1_i2574113s.jpg
Thai Basil,Curry,Massaman Curry ,12.95,https://www.ithacatogo.com/food/v_1_i3168991s.jpg
Thai Basil,Curry,Pineapples Curry,12.95,https://www.ithacatogo.com/food/v_1_i6380512s.jpg
Thai Basil,Curry,Jungle Curry (No Coconut Milk),12.95,https://www.ithacatogo.com/food/v_1_i6380515s.jpg
Thai Basil,Stir Fry Entrees,Kraprow (Basil) Entree,12.95,
Thai Basil,Stir Fry Entrees,Kratiem Prik Thai (Garlic) Entree,12.95,
Thai Basil,Stir Fry Entrees,Khing Sod (Ginger) Entree,12.95,
Thai Basil,Stir Fry Entrees,Prik Khing Entree,12.95,
Thai Basil,Stir Fry Entrees,Nam Prik Pao Entree,12.95,
Thai Basil,Stir Fry Entrees,Preow Wan (Sweet & Sour) Entree,12.95,
Thai Basil,Stir Fry Entrees,Cashew Nut Entree,12.95,https://www.ithacatogo.com/food/v_1_i2574203s.jpg
Thai Basil,Stir Fry Entrees,Num Man Hoy (Oyster Sauce) Entree ,12.95,
Thai Basil,Stir Fry Entrees,Pad Pak (Mixed Vegatable) Entree,12.95,
Thai Basil,Stir Fry Entrees,Pad Prik Sod (Long Hot Chili),12.95,https://www.ithacatogo.com/food/v_1_i6380454s.jpg
Thai Basil,Stir Fry Entrees,Thai Omelet,13.95,https://www.ithacatogo.com/food/v_1_i6380488s.jpg
Thai Basil,Stir Fry Entrees,Traditional Thai Basil,13.95,https://www.ithacatogo.com/food/v_1_i6380507s.jpg
Thai Basil,Stir Fry Entrees,Pra Ram (Chicken),13.95,
Thai Basil,Whole Red Snapper,Red Snapper Basil (Large 25oz.),21.95,
Thai Basil,Whole Red Snapper,Red Snapper Ginger (Large 25oz.),21.95,
Thai Basil,Whole Red Snapper,Red Snapper 3 Flavor (Large 25oz.),21.95,
Thai Basil,Whole Red Snapper,Red Snapper Garlic (Large 25oz.),21.95,
Thai Basil,Noodles,Pad Thai Noodle,12.95,https://www.ithacatogo.com/food/v_1_i2575351s.jpg
Thai Basil,Noodles,Glass Noodles Pad Thai,12.95,
Thai Basil,Noodles,Drunken Noodle ,12.95,https://www.ithacatogo.com/food/v_2_i2575359s.jpg
Thai Basil,Noodles,Spicy Udon Kee Mao Noodle ,12.95,https://www.ithacatogo.com/food/v_1_i2575360s.jpg
Thai Basil,Noodles,Pad See Aew Noodle,12.95,https://www.ithacatogo.com/food/v_5_i2575361s.jpg
Thai Basil,Noodles,Pad Woon Sen,12.95,
Thai Basil,Fried Rice,Thai Fried Rice,12.95,https://www.ithacatogo.com/food/v_2_i2575362s.jpg
Thai Basil,Fried Rice,Crab Meat Fried Rice,18.95,
Thai Basil,Fried Rice,Basil Fried Rice ,12.95,https://www.ithacatogo.com/food/v_1_i2575363s.jpg
Thai Basil,Fried Rice,Pineapple Fried Rice,12.95,https://www.ithacatogo.com/food/v_1_i2575374s.jpg
Thai Basil,Fried Rice,Seafood Tom Yum Fried Rice ,18.95,
Thai Basil,Duck,Thai Basil Duck ,18.95,
Thai Basil,Duck,Three Flavor Duck ,18.95,https://www.ithacatogo.com/food/v_1_i2574760s.jpg
Thai Basil,Duck,Duck Over Rice,18.95,
Thai Basil,Duck,Ginger Duck ,18.95,https://www.ithacatogo.com/food/v_1_i2574761s.jpg
Thai Basil,Duck,Red Curry Duck ,18.95,
Thai Basil,Duck,Honey Duck,18.95,
Thai Basil,Chef Specials,Lobster Pad Thai,21.95,https://www.ithacatogo.com/food/v_1_i3169342s.jpg
Thai Basil,Chef Specials,Tuna Panang Curry,18.95,
Thai Basil,Chef Specials,Tuna Pad Phong Karee,18.95,
Thai Basil,Chef Specials,Emerald Salmon,18.95,https://www.ithacatogo.com/food/v_1_i3169346s.jpg
Thai Basil,Chef Specials,Teriyaki Salmon,18.95,
Thai Basil,Chef Specials,Seafood in Love,18.95,
Thai Basil,Chef Specials,Seafood Pad Phong Karee,18.95,https://www.ithacatogo.com/food/v_1_i6380576s.jpg
Thai Basil,Chef Specials,Chow Pra Ya (Pad Cha),18.95,
Thai Basil,Chef Specials,Soft Shell Crab Pad Phong Karee,18.95,
Thai Basil,Desserts,Fried Honey Banana,5.95,
Thai Basil,Desserts,Chocolate Sheet Cake,6.95,
Thai Basil,Desserts,Mango Ice Cream with Sticky rice,5.95,https://www.ithacatogo.com/food/v_1_i6380536s.jpg
Thai Basil,Desserts,Sticky Rice with Coconut custard,5.95,
Thai Basil,Desserts,Sticky Rice with Fresh Mango,6.95,
Thai Basil,Desserts,Taro pearl Coconut Cream,5.95,
Thai Basil,Desserts,Thai Donut,5.95,
Vietnam Restaurant,Beverages,Apricot Juice,3.5,
Vietnam Restaurant,Beverages,Mango Juice,3.5,
Vietnam Restaurant,Beverages,Guava Juice,3.5,
Vietnam Restaurant,Beverages,Papaya Juice,3.5,
Vietnam Restaurant,Beverages,Guanabana Juice,3.5,
Vietnam Restaurant,Beverages,Ginger Ale,3,
Vietnam Restaurant,Beverages,Tea,3,
Vietnam Restaurant,Beverages,Coffee,3,https://www.ithacatogo.com/food/v_1_i5527980s.jpg
Vietnam Restaurant,Beverages,Iced Coffee,4.5,
Vietnam Restaurant,Vegetarian,Vegetarian Pancake,10.95,
Vietnam Restaurant,Vegetarian,Vegetarian Spring Roll with Tofu,7.95,
Vietnam Restaurant,Vegetarian,Vegetarian Vermicelli with Tofu,10.95,
Vietnam Restaurant,Desserts,Leechee Nuts,4.95,
Vietnam Restaurant,Desserts,Fried Ice Cream,4.95,https://www.ithacatogo.com/food/v_1_i5531557s.jpg
Vietnam Restaurant,Entrees,Chicken Salad,10.95,
Vietnam Restaurant,Entrees,Shrimp Salad,11.95,
Vietnam Restaurant,Entrees,Vegetarian Salad with Tofu,9.95,
Vietnam Restaurant,Entrees,Shrimp on Sugar Cane,12.95,
Vietnam Restaurant,Entrees,Vietnamese Pancake,11.95,
Vietnam Restaurant,Entrees,Steak Cubes,12.95,
Vietnam Restaurant,Entrees,Shish Kebab,10.95,
Vietnam Restaurant,Entrees,Shrimp Buns,10.95,
Vietnam Restaurant,Entrees,Meat Roll,8.95,https://www.ithacatogo.com/food/v_1_i5527853s.jpg
Vietnam Restaurant,Entrees,Spring Roll,7.95,https://www.ithacatogo.com/food/v_1_i5527834s.jpg
Vietnam Restaurant,Entrees,11a. Chicken Spring Roll,7.95,
Vietnam Restaurant,Entrees,Shredded Pork Roll,7.95,
Vietnam Restaurant,Entrees,Lemon Beef,11.95,
Vietnam Restaurant,Entrees,Beef Noodle Soup,10.95,https://www.ithacatogo.com/food/v_1_i5527846s.jpg
Vietnam Restaurant,Entrees,Meatball Noodle Soup,10.95,
Vietnam Restaurant,Entrees,Meatball Soup,9.95,
Vietnam Restaurant,Entrees,Meatballs and Sliced Beef Noodle Soup,11.95,
Vietnam Restaurant,Entrees,House Special Noodle Soup,12.95,https://www.ithacatogo.com/food/v_1_i5527847s.jpg
Vietnam Restaurant,Entrees,Meat Roll Vermicelli,10.95,
Vietnam Restaurant,Entrees,Roast Pork Vermicelli,10.95,
Vietnam Restaurant,Entrees,Roast Beef Vermiclli,10.95,
Vietnam Restaurant,Entrees,Roast Pork Meat Roll Vermicelli,11.95,
Vietnam Restaurant,Entrees,Roast Beef Meat Roll Vermicelli,11.95,
Vietnam Restaurant,Entrees,Roast Duck on Rice,10.95,https://www.ithacatogo.com/food/v_1_i5527854s.jpg
Vietnam Restaurant,Entrees,BBQ Pork on Rice,10.95,
Vietnam Restaurant,Entrees,House Special Chicken On Rice,10.95,
Vietnam Restaurant,Entrees,BBQ Pork and Duck on Rice,11.95,
Vietnam Restaurant,Entrees,Chicken and Fish Ball Noodle Soup,11.95,
Vietnam Restaurant,Entrees,BBQ Pork Noodle Soup,10.95,
Vietnam Restaurant,Entrees,Roast Duck Noodle Soup,10.95,https://www.ithacatogo.com/food/v_1_i5527914s.jpg
Vietnam Restaurant,Entrees,Fish Ball Noodle Soup,10.95,
Vietnam Restaurant,Entrees,Chicken Noodle Soup,10.95,
Vietnam Restaurant,Entrees,Chicken Vermicelli,10.95,
Vietnam Restaurant,Entrees,Shrimp Noodle Soup,11.95,
Vietnam Restaurant,Entrees,Shrimp Vermicelli,10.95,
Vietnam Restaurant,House Specials,Shrimp w Beancurd Meatroll Vermicelli,11.95,
Vietnam Restaurant,House Specials,Beef Stew Noodle Soup,11.95,
Vietnam Restaurant,House Specials,Curry Vermicelli with Chicken,11.95,
Vietnam Restaurant,House Specials,S3.Curry Vermicelli with Duck,11.95,
Vietnam Restaurant,House Specials,Shrimp and Sour Soup,9.95,
Vietnam Restaurant,House Specials,Shredded Pork w Special Egg Over Rice,11.95,
Vietnam Restaurant,House Specials,Shredded Pork Meatroll Vermicelli,11.95,
Vietnam Restaurant,House Specials,Shredded Pork w Roast Beef Vermicelli,11.95,https://www.ithacatogo.com/food/v_2_i5531581s.jpg
Vietnam Restaurant,House Specials,Shredded Pork w Roast Pork w Vermicelli,11.95,
Vietnam Restaurant,House Specials,Grilled Pork Hash,11.95,
Vietnam Restaurant,House Specials,Grilled Pork Hash w Vermicelli,11.95,
Vietnam Restaurant,House Specials,Grilled Pork Hash Meatroll Vermicelli,11.95,
Vietnam Restaurant,House Specials,Grilled Pork Hash w Shredded Pork Vermicelli,11.95,
Vietnam Restaurant,House Specials,Chicken w Special Soy Sauce on Rice,10.95,https://www.ithacatogo.com/food/v_1_i5531592s.jpg
